ts_event,JKHY_actual,PCG_actual,JKHY_predicted,PCG_predicted,vol_JKHY,vol_change_JKHY,vol_std_JKHY,vol_PCG,vol_change_PCG,vol_std_PCG,JKHY_trade,PCG_trade
2024-04-29 18:33:00+00:00,0.00024106551071954217,0.00029048656703892445,-1.3817134296094592e-05,-2.1922542797301123e-05,8.193805229855206e-05,-2.9312515364759636e-07,9.132575543273049e-06,2.4023263201059167e-05,-1.536366150849383e-06,1.0204640821446916e-06,nan,nan
2024-04-29 18:34:00+00:00,0.00048195675371138705,0.000580720109235353,-9.45785802488587e-06,-1.1097011193772143e-05,8.153574262872574e-05,-4.023096698263219e-07,1.0171856989039015e-05,2.1387891427214045e-05,-2.6353717738451222e-06,1.0762266078577695e-06,nan,nan
2024-04-29 18:35:00+00:00,-0.00042169945502782937,0.0,8.869808342255934e-05,1.0173335471658292e-06,8.31593658857594e-05,1.6236232570336645e-06,1.1005139286542734e-05,2.1275597548126328e-05,-1.122938790877163e-07,1.1541910012859676e-06,nan,nan
2024-04-29 18:39:00+00:00,0.0007228045128568005,0.0,-8.34897571664493e-05,-4.95029795275963e-06,8.546075848956402e-05,2.3013926038046136e-06,1.1805899797409377e-05,2.1287505853589165e-05,1.1908305462836376e-08,1.2215922673832628e-06,nan,nan
2024-04-29 18:40:00+00:00,-0.00030110505782887566,0.0,6.428184870301359e-05,2.3153378824787027e-05,8.648151651101067e-05,1.0207580214466512e-06,1.240612032011816e-05,1.9421370854499558e-05,-1.866134999089607e-06,1.5246773449021248e-06,nan,nan
2024-04-29 18:41:00+00:00,0.00012045290306066091,0.0,-6.430018286218724e-05,2.0173820438715864e-05,8.611081744426435e-05,-3.706990667463151e-07,1.2758669572466195e-05,1.942284351768931e-05,1.4726631897518422e-09,1.735203038151341e-06,nan,nan
2024-04-29 18:42:00+00:00,0.0005418585881697088,0.0,-0.00011617168914374604,-2.4316234671676123e-05,9.048137981818977e-05,4.370562373925423e-06,1.3138573157059218e-05,1.9760487108858468e-05,3.376435911691586e-07,1.8475718896711329e-06,nan,nan
2024-04-29 18:43:00+00:00,0.0003610760104223745,0.0,-5.6732166362937306e-05,1.4193557575825074e-05,9.09440981952663e-05,4.62718377076531e-07,1.3284160094308797e-05,1.9120916801659455e-05,-6.395703071990135e-07,2.002593956123994e-06,nan,nan
2024-04-29 18:46:00+00:00,-0.00012034418451238673,0.0,1.6371607960543535e-06,-2.2606878692477185e-05,9.016876354601069e-05,-7.753346492556183e-07,1.3142375807806124e-05,1.9952211175885546e-05,8.312943742260918e-07,2.0581218407249152e-06,nan,nan
2024-04-29 18:47:00+00:00,6.017390259666422e-05,0.0,2.0218028817770143e-06,-1.5728731580877972e-05,9.010753541118541e-05,-6.122813482527874e-08,1.2751063284692472e-05,2.038042863236594e-05,4.282174564803941e-07,2.074441843396413e-06,nan,nan
2024-04-29 18:48:00+00:00,6.017028191584272e-05,-0.0005807201092353036,7.776909139960525e-06,1.999049320848672e-05,8.983243252626408e-05,-2.75102884921333e-07,1.2069395355623969e-05,2.0162016700207343e-05,-2.1841193215859758e-07,2.0862626756973614e-06,nan,nan
2024-04-29 18:50:00+00:00,6.0166661671077486e-05,0.0,-2.6349907667385556e-05,-1.8396811774499967e-05,8.946030191081803e-05,-3.721306154460467e-07,1.1047084356480308e-05,2.0767725167607803e-05,6.057084674004597e-07,2.0761974189156908e-06,nan,nan
2024-04-29 18:52:00+00:00,0.0,0.0,1.0127242848182237e-06,2.4623115397581093e-05,7.733070360455738e-05,-1.2129598306260647e-05,1.0640256799676314e-05,2.1121568444720666e-05,3.5384327711286383e-07,2.0501347560154854e-06,nan,nan
2024-04-29 18:54:00+00:00,-0.00024068836989660553,0.0,4.9193157640325654e-05,-3.3259957609400896e-06,7.829844307232994e-05,9.67739467772557e-07,1.0121198171592035e-05,2.073002344019838e-05,-3.915450045222862e-07,1.9846138021924407e-06,nan,nan
2024-04-29 18:55:00+00:00,0.00048131882284137707,0.000580720109235353,-6.633138438252712e-05,-3.0497092257908466e-05,7.871622513940085e-05,4.177820670709135e-07,9.59012253555094e-06,2.1756384109544833e-05,1.026360669346453e-06,1.976871434170452e-06,nan,nan
2024-04-29 18:56:00+00:00,0.0,0.0,-2.23722250308009e-06,1.1601875345451064e-05,7.82413286365814e-05,-4.748965028194592e-07,9.01702436407673e-06,2.1599629402153e-05,-1.5675470739183326e-07,1.965349918671066e-06,nan,nan
2024-04-29 18:57:00+00:00,6.014856697854797e-05,0.0,-1.5421997321798273e-05,-3.998366729509454e-06,7.646441907643141e-05,-1.7769095601499806e-06,8.190008400779522e-06,2.048752114125647e-05,-1.11210826089653e-06,1.9100162021141187e-06,nan,nan
2024-04-29 18:58:00+00:00,0.0,0.0002902336401159349,-5.434730426426872e-06,-1.777539704507684e-05,7.552594682861926e-05,-9.384722478121549e-07,6.409093984083124e-06,2.0885814036579752e-05,3.982928953232822e-07,1.8336059870227607e-06,nan,nan
2024-04-29 18:59:00+00:00,6.0144949346123807e-05,-0.00029023364011597014,-2.900068563055665e-05,1.6609316946612886e-05,6.894062288714134e-05,-6.585323941477923e-06,6.209194240109167e-06,1.8768121510244897e-05,-2.1176925263348553e-06,1.5989108148685574e-06,nan,nan
2024-04-29 19:00:00+00:00,-0.0020469603775917773,-0.001161777650278691,0.00025151763100889074,2.9189065580804633e-05,7.678771902611586e-05,7.84709613897453e-06,6.3653079795345186e-06,1.9185488794387476e-05,4.173672841425793e-07,1.2071598031970917e-06,C,nan
2024-04-29 19:01:00+00:00,6.026456144293444e-05,-0.0002906554300362857,1.0972739091407624e-05,-3.935318495721784e-06,7.677222684447532e-05,-1.5492181640541997e-08,6.505363911241645e-06,1.854948519906379e-05,-6.360035953236868e-07,9.840783314996566e-07,nan,nan
2024-04-29 19:02:00+00:00,-0.00030135913195558113,0.0,7.622357859581803e-05,1.96140486815331e-05,7.857960161359838e-05,1.8073747691230613e-06,6.5627366394027586e-06,1.8834379177300018e-05,2.848939782362286e-07,1.001162204793284e-06,nan,nan
2024-04-29 19:03:00+00:00,-0.0009649599687310624,-0.0008724735176101979,0.00012183720897337785,3.064297844567971e-05,8.076971405483445e-05,2.1901124412360682e-06,6.56980315238068e-06,1.99095429277581e-05,1.0751637504580808e-06,9.680656990329802e-07,nan,nan
2024-04-29 19:04:00+00:00,0.00042228456574204646,0.0005817335824323323,-3.3906393196689894e-06,-2.2669806173878365e-05,7.803579179949943e-05,-2.7339222553350237e-06,6.589985964197213e-06,2.0671605489521097e-05,7.620625617629979e-07,9.377981245817696e-07,nan,nan
2024-04-29 19:05:00+00:00,0.00042210631675670556,0.00029073993517786905,-5.725002561391835e-07,2.3680883474768946e-05,7.700452020102239e-05,-1.0312715984770365e-06,6.5841201930149e-06,2.0699893865167996e-05,2.8288375646899475e-08,9.345125769669745e-07,nan,nan
2024-04-29 19:06:00+00:00,-0.0009047318087503033,-0.0002907399351778072,7.869755461863277e-05,3.1613967331477856e-05,7.669222805279265e-05,-3.12292148229741e-07,6.568414294598215e-06,2.1365608722258234e-05,6.657148570902381e-07,9.569314013468305e-07,nan,nan
2024-04-29 19:07:00+00:00,0.001326660026938268,0.0,-0.00019821660445853162,-9.123562357873564e-06,8.568631152072562e-05,8.994083467932966e-06,6.283842761929406e-06,2.0602534896412818e-05,-7.630738258454166e-07,9.534524042267185e-07,P,nan
2024-04-29 19:08:00+00:00,0.00024102193416270396,0.0008719663392186414,-5.162036618385095e-06,-2.2495054073616026e-06,8.434231414502418e-05,-1.3439973757014412e-06,5.878728848376601e-06,2.0488888516646157e-05,-1.1364637976666038e-07,9.143783700185835e-07,nan,nan
2024-04-29 19:09:00+00:00,0.00012048918624139922,0.00029048656703892445,-6.266947172268154e-05,-2.1239439967471432e-05,8.598551965867134e-05,1.6432055136471677e-06,5.579201634217033e-06,2.040151714314737e-05,-8.737137349878766e-08,9.097031818162237e-07,nan,nan
2024-04-29 19:10:00+00:00,6.0239149441267124e-05,0.0,2.347815594446076e-06,-2.8652324194326606e-05,8.598411347611981e-05,-1.4061825515305527e-09,5.260044078549167e-06,2.121220272381815e-05,8.106855806707801e-07,9.290880898171237e-07,nan,nan
2024-04-29 19:13:00+00:00,-0.000602554850720604,0.0,0.00013458446820484128,-1.4162756044452701e-05,9.043091999918525e-05,4.446806523065433e-06,5.320444933808856e-06,2.108619224683942e-05,-1.2601047697872924e-07,9.390344593356409e-07,nan,nan
2024-04-29 19:14:00+00:00,0.0006025548507206694,0.000580720109235353,-8.797022565134581e-05,-3.111314347189168e-05,9.294932167000287e-05,2.5184016708176246e-06,5.691163149247441e-06,2.1865748578546127e-05,7.795563317067061e-07,9.88976375518527e-07,nan,nan
2024-04-29 19:15:00+00:00,0.00012046741371032846,0.0002902336401159349,2.255502148734579e-05,-2.6251707983108476e-05,9.293402822078537e-05,-1.529344921750021e-08,6.315676964863337e-06,2.1802475498264663e-05,-6.327308028146361e-08,1.0222575160060173e-06,nan,nan
2024-04-29 19:16:00+00:00,0.0,0.00029014942899031475,2.7787496336866213e-05,-1.6806350576439828e-05,9.262499850359387e-05,-3.090297171915032e-07,6.792711280702393e-06,2.2033182096558607e-05,2.307065982939439e-07,1.074840034029075e-06,nan,nan
2024-04-29 19:17:00+00:00,0.0,0.0,-1.3105558263760058e-06,-1.4703121868051117e-05,9.083606435022001e-05,-1.7889341533738537e-06,7.050728853502336e-06,2.127623345387653e-05,-7.569486426820754e-07,1.0530352769967307e-06,nan,nan
2024-04-29 19:18:00+00:00,0.0,0.0,1.9857251457187358e-05,2.037092811247753e-05,9.074001028046454e-05,-9.605406975547542e-08,7.2257149911807526e-06,2.166857754580802e-05,3.9234409193148763e-07,1.056633996855395e-06,nan,nan
2024-04-29 19:19:00+00:00,6.022826514306133e-05,0.0,-3.1824683552550865e-05,-1.3631633528349959e-05,9.112048411283269e-05,3.8047383236815095e-07,7.281198620476769e-06,2.1820746793884196e-05,1.5216924807617732e-07,1.0913308796708515e-06,nan,nan
2024-04-29 19:20:00+00:00,0.00024087679268602668,0.0,-6.623791794939726e-05,-3.1134101003476536e-06,9.287221677344208e-05,1.751732660609391e-06,7.297268207366546e-06,2.152588884889385e-05,-2.948579449903478e-07,1.1076751055066576e-06,nan,nan
2024-04-29 19:22:00+00:00,-0.0006023008072220866,-0.0005803830691062951,8.392719825809451e-05,3.31537274836967e-05,9.361410473268605e-05,7.41887959243974e-07,6.577741874810869e-06,2.2563330552429254e-05,1.037441703535405e-06,1.0862667594736222e-06,nan,nan
2024-04-29 19:23:00+00:00,3.0123657617028293e-05,-0.0005807201092353036,-1.3890497428037726e-05,1.2330094521526337e-05,7.602515146723106e-05,-1.7588953265454998e-05,6.634320912219873e-06,2.1674759332852827e-05,-8.885712195764264e-07,1.0228717277483623e-06,nan,nan
2024-04-29 19:25:00+00:00,0.00021084019897088413,-0.0008717129710797565,-4.960518470306901e-05,4.895287821706015e-05,7.699108801891641e-05,9.659365516853543e-07,6.618982639960148e-06,2.4450641792520056e-05,2.775882459667229e-06,1.1241051190627518e-06,nan,nan
2024-04-29 19:26:00+00:00,-0.0001204746703463151,0.0002906554300363243,2.048374046782872e-05,-4.009954367511717e-06,7.516330400172138e-05,-1.8277840171950323e-06,6.852662465644136e-06,2.4063102104025355e-05,-3.875396884947012e-07,1.1290700002137716e-06,nan,nan
2024-04-29 19:27:00+00:00,-3.0120935558456134e-05,0.0,-8.844353315133024e-06,6.167739871843552e-06,6.943619390179773e-05,-5.727110099923652e-06,7.685864271765676e-06,2.300301467637233e-05,-1.0600874276530248e-06,1.1027799011382606e-06,nan,nan
2024-04-29 19:28:00+00:00,0.00033128040177083116,0.0,-2.19621135843913e-05,1.437638822166524e-05,6.950990902282865e-05,7.37151210309251e-08,8.302608588820042e-06,2.2704403410835046e-05,-2.986112655372845e-07,1.0953208997809119e-06,nan,nan
2024-04-29 19:29:00+00:00,0.0,0.0,-1.2329946719599657e-05,4.19370826178092e-06,6.949438136905544e-05,-1.5527653773205917e-08,8.815677421187563e-06,2.2056168654674597e-05,-6.482347561604487e-07,1.0641612281377755e-06,nan,nan
2024-04-29 19:30:00+00:00,-0.00012045290306067648,0.0,-5.873651167168544e-06,1.2614693816479795e-05,6.641481142015454e-05,-3.0795699489009025e-06,9.54405064751817e-06,2.097398349636825e-05,-1.0821851583063482e-06,1.0777045869422216e-06,nan,nan
2024-04-29 19:31:00+00:00,0.00012045290306066091,-0.0002906554300362857,-1.6176196799538833e-05,1.4042836131678135e-05,5.013287767444495e-05,-1.6281933745709593e-05,1.211195516200742e-05,2.1177929637752372e-05,2.0394614138412293e-07,1.049579099314905e-06,nan,nan
2024-04-29 19:32:00+00:00,0.0,-0.0002907399351778072,-1.6513261138001142e-05,3.0090583074739236e-06,5.02154917613839e-05,8.261408693894991e-08,1.4003086081543162e-05,2.1187530682290652e-05,9.60104453827997e-09,1.0113365750530664e-06,nan,nan
2024-04-29 19:33:00+00:00,0.00012043839590601004,0.0005813953652140332,-2.5265629250650866e-05,-2.0879294613737094e-05,4.859293489323116e-05,-1.622556868152738e-06,1.5592344422093702e-05,2.1168874083697703e-05,-1.865659859294914e-08,9.638426760726636e-07,nan,nan
2024-04-29 19:34:00+00:00,0.0,0.0,1.837087307341541e-05,-4.0500524660600063e-07,4.880544488457921e-05,2.125099913480522e-07,1.679815116993691e-05,2.0085646167000307e-05,-1.0832279166973962e-06,1.0401002043908823e-06,nan,nan
2024-04-29 19:35:00+00:00,-0.001506523530589129,0.0,0.0002196812538564918,-2.944586839438366e-05,6.295343965068462e-05,1.4147994766105411e-05,1.6717554099695752e-05,2.0972305185436857e-05,8.866590184365503e-07,1.045143967292295e-06,C,nan
2024-04-29 19:36:00+00:00,-6.0308174791368275e-05,-0.0008722198546856357,-3.917735847649749e-06,3.1110407331193974e-05,5.92771467334605e-05,-3.6762929172241235e-06,1.6516654116971006e-05,2.0657700941819316e-05,-3.14604243617541e-07,1.0817228526912797e-06,nan,nan
2024-04-29 19:37:00+00:00,0.00018091361424283638,-0.0002909090929607895,1.1734734163624737e-05,1.8415890283218538e-05,5.917647525245365e-05,-1.0067148100685412e-07,1.613449886686252e-05,1.965602191525405e-05,-1.0016790265652675e-06,1.1873150635249645e-06,nan,nan
2024-04-29 19:38:00+00:00,-0.0004221826907494332,0.0005817335824323323,6.820954072566183e-05,-2.0355893283514647e-05,6.0617949126589164e-05,1.4414738741355172e-06,1.5525601333273223e-05,1.9885444937599954e-05,2.2942302234590597e-07,1.2542607619912148e-06,nan,nan
2024-04-29 19:39:00+00:00,-0.00018099001587821808,-0.001163805775816431,-3.493120758028023e-06,5.51163903229051e-05,6.0638360515193305e-05,2.0411388604141235e-08,1.4856777754848705e-05,2.2133268298941572e-05,2.247823361341618e-06,1.256226754653641e-06,nan,C
2024-04-29 19:40:00+00:00,0.0,0.0,5.0989037052340474e-05,-4.0776211347728807e-07,6.134565599973269e-05,7.072954845393822e-07,1.397815032971102e-05,2.206396704778675e-05,-6.930125115482227e-08,1.2592863236963788e-06,nan,nan
2024-04-29 19:41:00+00:00,0.0003619472802981419,0.0,-7.854908547382743e-05,2.0086772044227536e-05,6.385556083178476e-05,2.5099048320520706e-06,1.2793589140340023e-05,2.1602516846912952e-05,-4.6145020087379784e-07,1.2590505167250026e-06,nan,nan
2024-04-29 19:42:00+00:00,-0.0003016136352227808,0.0005820721933841412,2.9719786619305224e-05,-1.2303821784306114e-05,6.158523661650352e-05,-2.27032421528124e-06,1.1104868396671459e-05,2.198485563732268e-05,3.823387904097285e-07,1.2602696409882808e-06,nan,nan
2024-04-29 19:43:00+00:00,0.000422233622100799,0.0005817335824323323,-1.843622994576844e-05,-3.563654409872866e-05,5.9541914017589105e-05,-2.043322598914413e-06,8.708677113823593e-06,2.3390732358858228e-05,1.4058767215355469e-06,1.302849140029338e-06,nan,nan
2024-04-29 19:44:00+00:00,-0.0003015772512978935,0.0,4.7120270016645635e-05,-7.802022942430891e-06,5.996500244639472e-05,4.230884288056183e-07,8.11501569697396e-06,2.352989913132801e-05,1.3916677246978272e-07,1.3622944839401548e-06,nan,nan
2024-04-29 19:47:00+00:00,-0.00024132730132212722,-0.0005817335824324034,2.172691363165883e-05,3.7346585754416e-05,5.8315136205206707e-05,-1.6498662411880167e-06,7.2941245990171754e-06,2.2505567519268375e-05,-1.0243316120596358e-06,1.228806219843226e-06,nan,nan
2024-04-29 19:48:00+00:00,-0.000422462965334446,-0.0005820721933840675,8.045760461982768e-05,1.1320549132025716e-05,6.018704203958511e-05,1.8719058343784022e-06,6.457536352259071e-06,2.247005752792173e-05,-3.550999134664426e-08,1.1168350028300942e-06,nan,nan
2024-04-29 19:49:00+00:00,-0.0004226415157251868,-0.0005824111987577416,3.905528685733138e-05,1.77432908974262e-05,6.006442134519713e-05,-1.2262069438798026e-07,6.065101909167049e-06,2.2649318106429144e-05,1.7926057850741346e-07,1.0970833250438886e-06,nan,nan
2024-04-29 19:50:00+00:00,0.0008451044810596474,0.0002912479997290091,-0.00010707755117769708,2.2226217067940056e-06,6.587112421603769e-05,5.806702870840562e-06,5.79884494695511e-06,2.2564535731518507e-05,-8.47823749106369e-08,1.090385352159187e-06,nan,nan
2024-04-29 19:51:00+00:00,0.0007841008876053176,0.0011641444853738039,-5.308469147723458e-05,-5.645174293063492e-05,6.737340394994615e-05,1.5022797339084548e-06,5.620253567940381e-06,2.642337375541811e-05,3.858838023899602e-06,1.5283333076927409e-06,nan,P
2024-04-29 19:52:00+00:00,0.0004219536516385622,-0.0002909090929607895,-7.933418369107222e-05,3.1155553670933654e-05,7.038771929204097e-05,3.0143153420948254e-06,5.947626057435523e-06,2.7132333522439345e-05,7.089597670212366e-07,1.9135003744406327e-06,nan,nan
2024-04-29 19:53:00+00:00,-0.0003013772965158783,0.0005817335824323323,5.2297692627550147e-05,-4.523818966366521e-05,7.074969893960031e-05,3.6197964755934123e-07,6.0346977839754915e-06,2.9022512057189877e-05,1.8901785347505317e-06,2.4342736244422327e-06,nan,nan
2024-04-29 19:54:00+00:00,0.0006629101999476664,0.0008719663392186414,-8.317806981875756e-05,-2.5697602372284033e-05,7.370631670831175e-05,2.956617768711434e-06,6.21588903676575e-06,2.9566971703080014e-05,5.444596458901364e-07,2.8689484712011084e-06,nan,nan
2024-04-29 19:55:00+00:00,-0.0008437801850667396,-0.0002905709740044599,8.53580793559642e-05,8.205733930279739e-06,7.510925799905658e-05,1.402941290744837e-06,6.111209234952732e-06,2.927776698610456e-05,-2.8920471697545445e-07,3.158856923884301e-06,nan,nan
2024-04-29 19:56:00+00:00,0.000723283739566043,0.0,-0.0001082846838578548,-3.073998398270673e-05,7.998109057967831e-05,4.8718325806217295e-06,6.2800580591938255e-06,3.007205472325199e-05,7.942877371474321e-07,3.3916208364058372e-06,nan,nan
2024-04-29 19:57:00+00:00,6.025003767441389e-05,0.0008714597501410787,3.1314282531489624e-05,-2.998071039314799e-05,6.312482433924242e-05,-1.6856266240435896e-05,6.277902832315448e-06,3.009837688099496e-05,2.6322157742969738e-08,3.588310072112323e-06,nan,nan
2024-04-29 19:58:00+00:00,0.00018072833568264497,0.000870700969243891,-3.972814050779734e-08,-3.882618217067349e-05,6.312092129994578e-05,-3.903039296640032e-09,6.166029414312758e-06,3.0161286659601155e-05,6.290977860619391e-08,3.7032182860975706e-06,nan,nan
2024-04-29 19:59:00+00:00,0.0006623912565682878,0.001449485686453359,-4.351266945332006e-05,-9.338913753395541e-05,6.375497774497662e-05,6.340564450308403e-07,6.032306591300379e-06,3.5469223880851157e-05,5.307937221250002e-06,4.199810990579847e-06,nan,P
2024-04-30 13:30:00+00:00,-0.006946779574719751,-0.006976772485648204,0.0008051838754134392,0.00025486641264761624,0.0001917793816667507,0.00012802440392177409,2.8923008265100102e-05,6.903013942622177e-05,3.356091554537061e-05,1.0432415794682065e-05,C,C
2024-04-30 13:37:00+00:00,-0.0008489994445683958,-0.0049714972990247625,5.049002029425821e-05,0.0002081565355991635,0.00019161245070900592,-1.6693095774477024e-07,3.9296174043454824e-05,8.230742368882184e-05,1.3277284262600074e-05,1.5885758951644584e-05,nan,C
2024-04-30 13:40:00+00:00,-0.0010318978729847799,-0.0008798944694393926,0.00020393723666731827,7.580829964700793e-05,0.0001952550273035814,3.642576594575488e-06,4.69575511541369e-05,8.351999050690249e-05,1.2125668180806458e-06,1.956946317536197e-05,C,C
2024-04-30 13:41:00+00:00,0.0014564876952733229,0.0023446669592540547,-0.00016981992070242406,4.179300463314267e-06,0.0001992890010398709,4.033973736289483e-06,5.314137218273934e-05,8.35401530753873e-05,2.0162568484813695e-08,2.2204572138060933e-05,P,nan
2024-04-30 13:42:00+00:00,-0.003036746943473666,-0.0017579846308978433,0.0004540630846095952,3.3301634179452284e-05,0.00021976406995865988,2.0475068918788993e-05,5.980213536655492e-05,8.341397606978475e-05,-1.2617700560254967e-07,2.4147539629526212e-05,C,nan
2024-04-30 13:44:00+00:00,0.0011550504338970378,0.0,4.3627650811722236e-05,5.5941684790758236e-05,0.0002190290509674371,-7.350189912227914e-07,6.463869312286561e-05,8.294088828350929e-05,-4.73087786275462e-07,2.5580742237497815e-05,nan,C
2024-04-30 13:45:00+00:00,0.00012150668301706708,0.001757984630897962,-8.847554818288942e-06,7.79967227786157e-05,0.00021960631201711927,5.772610496821741e-07,6.822715136372479e-05,8.361037883267527e-05,6.694905491659749e-07,2.6644370392462674e-05,nan,C
2024-04-30 13:46:00+00:00,0.0014569297787461713,0.0,-0.0003339998739922452,2.5344351495284332e-05,0.00023667272084925596,1.70664088321367e-05,7.192844048444175e-05,8.355936951025932e-05,-5.100932241594374e-08,2.726632766061583e-05,P,nan
2024-04-30 13:47:00+00:00,-0.0013961819732420454,0.0,0.00014126828881970196,-2.381822401978065e-05,0.00023756912836237046,8.964075131144935e-07,7.449434119736193e-05,8.421341091151104e-05,6.540414012517142e-07,2.755755958483917e-05,nan,nan
2024-04-30 13:48:00+00:00,-0.000972408001748492,0.0011702751481904663,0.00019125790090149714,-6.307895446152594e-05,0.0002397635843424333,2.1944559800628303e-06,7.603127616371934e-05,8.636729994105142e-05,2.153889029540379e-06,2.7616722547045393e-05,C,P
2024-04-30 13:50:00+00:00,-0.00042572602133047886,0.0011689072049819618,0.00014275504670652076,-1.7281016519073662e-05,0.00023744971719379923,-2.3138671486340565e-06,7.664581202519023e-05,8.667031493030176e-05,3.030149892503469e-07,2.729725307003919e-05,nan,nan
2024-04-30 13:51:00+00:00,-0.0007911152093727817,0.001459215201287575,0.00025042260841651534,-0.0001810789941141518,0.0002391262201104582,1.6765029166589628e-06,7.643335008746048e-05,9.622258993708958e-05,9.552275006787815e-06,2.739909287635097e-05,C,P
2024-04-30 13:52:00+00:00,-0.00024354603140344896,0.0002915876970651118,6.456730811955688e-05,-7.833077862846292e-05,0.00023618702142890442,-2.9391986815537736e-06,7.525980116046283e-05,9.812857530486536e-05,1.9059853677757805e-06,2.7200038158856673e-05,nan,P
2024-04-30 13:53:00+00:00,-0.0011576543562482648,-0.00029158769706523973,0.00031885495002571633,8.274137041945326e-06,0.00024150105179243837,5.31403036353395e-06,7.335177933924606e-05,9.738997851454595e-05,-7.385967903194115e-07,2.661665765559502e-05,C,nan
2024-04-30 13:54:00+00:00,-0.0004268422882575344,-0.002628122406269358,9.71373965884271e-05,0.00010863359241095109,0.00023756684044452293,-3.9342113479154395e-06,7.039639805746315e-05,9.951681656713113e-05,2.1268380525851863e-06,2.570403701856986e-05,nan,C
2024-04-30 13:55:00+00:00,0.0003049059388806948,0.0008768084735343862,-1.2986677503518084e-05,-3.2703476681706973e-05,0.00023913349197146602,1.5666515269430919e-06,6.644173943508416e-05,0.00010008713004670997,5.703134795788324e-07,2.4231804700690626e-05,nan,nan
2024-04-30 13:56:00+00:00,0.001096892248918971,0.0008760403538798185,-0.00017754287812879872,-4.530268122053826e-07,0.00024287016558606508,3.736673614599057e-06,6.17314362353122e-05,9.961590750673159e-05,-4.7122253997837764e-07,2.2146636897867878e-05,P,nan
2024-04-30 13:58:00+00:00,-0.0014017981877996505,0.0017497817237877723,0.00026565806610109606,-6.770551900231093e-05,0.00024490422845349164,2.034062867426557e-06,5.32008769547518e-05,0.00010085548427397557,1.2395767672439837e-06,1.9252776147662814e-05,C,P
2024-04-30 13:59:00+00:00,0.0004268422882574479,-0.0011661808901825075,-6.971310481703792e-05,2.8332860757915132e-05,0.0002470993307190401,2.195102265548489e-06,4.101427176090778e-05,0.00010016206024745817,-6.934240265174047e-07,1.4963071719816642e-05,nan,nan
2024-04-30 14:00:00+00:00,0.0010358590939332979,0.00029167274524997006,-7.895758725768814e-05,2.6180846836709104e-05,0.0002483868895124103,1.2875587933701806e-06,1.922250221894608e-05,9.679150602214232e-05,-3.370554225315845e-06,8.965220796316597e-06,nan,nan
2024-04-30 14:01:00+00:00,-0.0005177954214648424,-0.0014592152012875912,5.9648510520653115e-06,6.593762368318928e-05,0.0001872263287325239,-6.116056077988641e-05,1.9697967543449773e-05,8.07761194057063e-05,-1.6015386616436024e-05,7.840484339298996e-06,nan,C
2024-04-30 14:02:00+00:00,-0.0022265270815017115,0.0,0.00030523561455559,8.58514527218148e-06,0.00019443407886866572,7.207750136141829e-06,1.9431938246218193e-05,6.640618753254586e-05,-1.4369931873160435e-05,9.370299639782882e-06,C,nan
2024-04-30 14:03:00+00:00,0.0007325560427713917,0.0005839416224324764,-6.5534035192525416e-06,-3.5895442808533704e-05,0.00019315871451989708,-1.275364348768648e-06,1.9623375717185918e-05,6.460710858499543e-05,-1.7990789475504294e-06,1.0861382400510886e-05,nan,nan
2024-04-30 14:04:00+00:00,0.0014635041334038865,0.0005836008336052947,-0.00016640007997704382,2.86560023025491e-05,0.00019293558400875556,-2.2313051114151365e-07,2.0157410778748165e-05,6.497866583301504e-05,3.7155724801960616e-07,1.2056661761237838e-05,P,nan
2024-04-30 14:05:00+00:00,-0.0015245299778678587,0.001166180890182394,0.00020627782954418645,-7.085730990841031e-05,0.00017409851154901582,-1.8837072459739742e-05,2.3427078766431346e-05,6.619199298957254e-05,1.213327156557504e-06,1.2968135159564835e-05,C,P
2024-04-30 14:06:00+00:00,0.0002440810361153598,-0.0011661808901825075,-1.3401166854550639e-05,6.574159197470929e-05,0.00017482732726365,7.288157146341826e-07,2.600630183334767e-05,6.671560765759749e-05,5.236146680249424e-07,1.3718258396026782e-05,nan,C
2024-04-30 14:07:00+00:00,0.0004879834182476353,0.001166180890182394,3.570776413102865e-05,-6.747448528358194e-05,0.0001742397258027915,-5.87601460858494e-07,2.8222668232584174e-05,6.493910128882884e-05,-1.7765063687686435e-06,1.4512053284532464e-05,nan,P
2024-04-30 14:08:00+00:00,0.00018293240698596223,-0.0011661808901825075,-0.00014943484976848376,8.176597803938677e-05,0.00015633799012089696,-1.7901735681894544e-05,3.1405577612245775e-05,6.788111888455229e-05,2.9420175957234487e-06,1.502044536356159e-05,nan,C
2024-04-30 14:09:00+00:00,-0.00024391731324055132,-0.000875529021344726,-9.533861916962736e-06,3.0718942690742144e-05,0.00015622974724684738,-1.0824287404958654e-07,3.37712073599084e-05,6.842507183457424e-05,5.439529500219509e-07,1.5441192262352767e-05,nan,nan
2024-04-30 14:11:00+00:00,-0.00036598756050837226,-0.000292013434692886,8.194500708936833e-05,1.0026890342862867e-05,0.00015327906196973553,-2.9506852771118476e-06,3.5632549361919115e-05,6.727662069767954e-05,-1.148451136894697e-06,1.584819602960886e-05,nan,nan
2024-04-30 14:12:00+00:00,0.0003659875605082276,0.00029201343469293376,-8.255253825877474e-05,-2.1758783894026965e-06,0.0001547240802764212,1.4450183066856595e-06,3.6880808289673975e-05,6.720970615444724e-05,-6.691454323230479e-08,1.618427845470523e-05,nan,nan
